outer_iter,best_avg,opt_avg
1113,1.1224005552995486e+134,1.7305755021422337e+134
1114,1.1224005552995486e+134,1.7305755021422329e+134
1115,1.1224005552995486e+134,1.7305755021422327e+134
1116,9.136299689826645e+133,1.7305755021422327e+134
1117,9.136299689826645e+133,1.7305755021422327e+134
1118,9.136299689826645e+133,1.7305755021422327e+134
1119,9.050282062150224e+133,1.7305755021422327e+134
1120,9.050282062150224e+133,1.7305755021422327e+134
1121,9.050282062150224e+133,1.7305755021422327e+134
1122,9.050282062150224e+133,1.7305755021422327e+134
1123,9.050282062150224e+133,1.7305755021422327e+134
1124,9.050282062150224e+133,1.7305755021422327e+134
1125,9.050282062150224e+133,1.7024766786930354e+134
1126,9.050282062150224e+133,1.7024766786930354e+134
1127,9.050282062150224e+133,1.7024766786930354e+134
1128,9.050282062150224e+133,1.7024766786930354e+134
1129,9.050282062150224e+133,1.7024766786930354e+134
1130,9.050282062150224e+133,1.7024766786930354e+134
1131,9.050282062150224e+133,1.7024766786930354e+134
1132,9.050282062150224e+133,1.7024766786930354e+134
1133,9.050282062150224e+133,1.7024766786930354e+134
1134,9.050282062150224e+133,1.7024766786930354e+134
1135,9.050282062150224e+133,1.7024766786930354e+134
1136,9.050282062150224e+133,1.7024766786930354e+134
1137,8.931105441250184e+133,1.7024766786930354e+134
1138,8.931105441250184e+133,1.7024766786930354e+134
1139,8.931105441250184e+133,1.7024766786930354e+134
1140,8.931105441250184e+133,1.7024766786930354e+134
1141,8.931105441250184e+133,1.7024766786930354e+134
1142,8.931105441250184e+133,1.7024766786930354e+134
1143,8.931105441250184e+133,1.7024766786930354e+134
1144,8.931105441250184e+133,1.7024766786930354e+134
1145,8.931105441250184e+133,1.7024766786930354e+134
1146,8.931105441250184e+133,1.7024766786930354e+134
1147,7.250682781724153e+133,1.7024766786930354e+134
1148,7.250682781724153e+133,1.7024766786930354e+134
1149,7.250682781724153e+133,1.7024766786930354e+134
1150,7.250682781724153e+133,1.7024766786930354e+134
1151,7.250682781724153e+133,1.7024766786930354e+134
1152,7.250682781724153e+133,1.7024766786930354e+134
1153,7.250682781724153e+133,1.7024766786930354e+134
1154,7.250682781724153e+133,1.7024766786930354e+134
1155,7.250682781724153e+133,1.7024766786930354e+134
1156,7.250682781724153e+133,1.7024766786930354e+134
1157,4.673881717855064e+133,1.7024766786930354e+134
1158,4.673881717855064e+133,1.7024766786930354e+134
1159,4.673881717855064e+133,1.7024766786930354e+134
1160,4.673881717855064e+133,1.7024766786930354e+134
1161,4.673881717855064e+133,8.420516691095129e+133
1162,4.673881717855064e+133,7.310589170715171e+132
1163,4.673881717855064e+133,7.310589170715171e+132
1164,4.673881717855064e+133,7.310589170715171e+132
1165,4.673881717855064e+133,7.310589170715171e+132
1166,4.673881717855064e+133,7.310589170715171e+132
1167,4.673881717855064e+133,7.310589170715171e+132
1168,4.673881717855064e+133,7.310589170715171e+132
1169,4.673881717855064e+133,7.310589170715171e+132
1170,4.673881717855064e+133,7.310589170715171e+132
1171,3.029438856698897e+133,7.310589170715171e+132
1172,3.029438856698897e+133,7.310589170715171e+132
1173,2.0244842523998732e+133,7.310589170715171e+132
1174,2.0244842523998732e+133,7.310589170715171e+132
1175,2.0244842523998732e+133,7.310589170715171e+132
1176,2.0244842523998732e+133,7.310589170715171e+132
1177,2.0244842523998732e+133,7.310589170715171e+132
1178,2.0244842523998732e+133,7.310589170715171e+132
1179,2.0244842523998732e+133,7.310589170715171e+132
1180,2.0244842523998732e+133,7.310589170715171e+132
1181,2.0244842523998732e+133,7.310589170715171e+132
1182,2.0244842523998732e+133,7.310589170715171e+132
1183,2.0244842523998732e+133,7.310589170715171e+132
1184,2.0244842523998732e+133,7.310589170715171e+132
1185,2.0244842523998732e+133,7.310589170715171e+132
1186,2.0244842523998732e+133,7.310589170715171e+132
1187,2.0244842523998732e+133,7.310589170715171e+132
1188,2.0244842523998732e+133,7.310589170715171e+132
1189,1.703998697103159e+133,7.310589170715171e+132
1190,1.703998697103159e+133,7.310589170715171e+132
1191,1.703998697103159e+133,7.310589170715171e+132
1192,1.703998697103159e+133,7.310589170715171e+132
1193,1.703998697103159e+133,7.310589170715171e+132
1194,1.703998697103159e+133,7.310589170715171e+132
1195,1.703998697103159e+133,7.310589170715171e+132
1196,1.703998697103159e+133,7.310589170715171e+132
1197,1.703998697103159e+133,7.310589170715171e+132
1198,1.703998697103159e+133,7.310589170715171e+132
1199,1.703998697103159e+133,7.310589170715171e+132
1200,3.8482940308411666e+131,2.1533635459157604e+132
1201,3.8482940308411666e+131,2.1533635459157604e+132
1202,3.8482940308411666e+131,2.1533635459157604e+132
1203,3.8482940308411666e+131,2.1533635459157604e+132
1204,3.8482940308411666e+131,2.1533635459157604e+132
1205,3.8482940308411666e+131,2.1533635459157604e+132
1206,3.8482940308411666e+131,2.1533635459157604e+132
1207,3.8482940308411666e+131,2.1533635459157604e+132
1208,3.8482940308411666e+131,2.1533635459157604e+132
1209,3.8482940308411666e+131,2.1533635459157604e+132
1210,3.8482940308411666e+131,2.1533635459157604e+132
1211,3.8482940308411666e+131,2.1533635459157604e+132
1212,3.8482940308411666e+131,2.1533635459157604e+132
1213,3.8482940308411666e+131,2.1533635459157604e+132
1214,3.8482940308411666e+131,2.1533635459157604e+132
1215,3.8482940308411666e+131,2.1533635459157604e+132
1216,3.8482940308411666e+131,2.1533635459157604e+132
1217,3.8482940308411666e+131,2.1533635459157604e+132
1218,3.8482940308411666e+131,2.1533635459157604e+132
1219,3.8482940308411666e+131,2.1533635459157604e+132
1220,3.8482940308411666e+131,2.1533635459157604e+132
1221,3.8482940308411666e+131,2.1533635459157604e+132
1222,3.8482940308411666e+131,2.1533635459157604e+132
1223,3.8482940308411666e+131,2.1533635459157604e+132
1224,3.8482940308411666e+131,2.1533635459157604e+132
1225,3.8482940308411666e+131,2.1533635459157604e+132
1226,3.8482940308411666e+131,2.1533635459157604e+132
1227,3.8482940308411666e+131,2.1533635459157604e+132
1228,3.8482940308411666e+131,2.1533635459157604e+132
1229,3.8482940308411666e+131,2.1533635459157604e+132
1230,3.8482940308411666e+131,2.1533635459157604e+132
1231,3.8482940308411666e+131,2.1533635459157604e+132
1232,3.8482940308411666e+131,2.1533635459157604e+132
1233,3.8482940308411666e+131,2.1533635459157604e+132
1234,3.8482940308411666e+131,2.1533635459157604e+132
1235,3.8482940308411666e+131,2.1533635459157604e+132
1236,3.8482940308411666e+131,2.1533635459157604e+132
1237,3.8482940308411666e+131,2.1533635459157604e+132
1238,3.8482940308411666e+131,7.79601524860975e+131
1239,3.8482940308411666e+131,7.79601524860975e+131
1240,3.8482940308411666e+131,7.79601524860975e+131
1241,3.8482940308411666e+131,7.79601524860975e+131
1242,3.8482940308411666e+131,6.829822010544882e+130
1243,3.8482940308411666e+131,6.829822010544882e+130
1244,9.066652040278549e+130,6.829822010544882e+130
1245,9.066652040278549e+130,6.829822010544882e+130
1246,9.066652040278549e+130,6.829822010544881e+130
1247,9.066652040278549e+130,6.829822010544881e+130
1248,9.066652040278549e+130,6.829822010544881e+130
1249,9.066652040278549e+130,6.829822010544881e+130
1250,9.066652040278549e+130,6.829822010544881e+130
1251,9.066652040278549e+130,6.829822010544881e+130
1252,9.066652040278549e+130,6.829822010544881e+130
1253,9.066652040278549e+130,6.829822010544881e+130
1254,9.066652040278549e+130,6.829822010544881e+130
1255,9.066652040278549e+130,6.829822010544881e+130
1256,9.066652040278549e+130,6.829822010544881e+130
1257,9.066652040278549e+130,6.829822010544881e+130
1258,9.066652040278549e+130,6.829822010544881e+130
1259,9.066652040278549e+130,6.829822010544881e+130
1260,9.066652040278549e+130,6.829822010544881e+130
1261,9.066652040278549e+130,6.829822010544881e+130
1262,9.066652040278549e+130,6.829822010544881e+130
1263,9.066652040278549e+130,6.829822010544881e+130
1264,9.066652040278549e+130,6.829822010544881e+130
1265,9.066652040278549e+130,6.829822010544881e+130
1266,9.066652040278549e+130,6.829822010544881e+130
1267,9.066652040278549e+130,6.829822010544881e+130
1268,9.066652040278549e+130,6.829822010544881e+130
1269,9.066652040278549e+130,6.829822010544881e+130
1270,9.066652040278549e+130,6.829822010544881e+130
1271,9.066652040278549e+130,6.829822010544881e+130
1272,9.066652040278549e+130,6.829822010544881e+130
1273,9.066652040278549e+130,6.829822010544881e+130
1274,9.066652040278549e+130,6.829822010544881e+130
1275,9.066652040278549e+130,6.829822010544881e+130
1276,9.066652040278549e+130,6.829822010544881e+130
1277,9.066652040278549e+130,6.829822010544881e+130
1278,9.066652040278549e+130,6.829822010544881e+130
1279,9.066652040278549e+130,6.829822010544881e+130
1280,9.066652040278549e+130,6.829822010544881e+130
1281,9.066652040278549e+130,6.829822010544881e+130
1282,9.066652040278549e+130,6.829822010544881e+130
1283,9.066652040278549e+130,6.829822010544881e+130
1284,6.588459632598942e+130,6.829822010544881e+130
1285,6.588459632598942e+130,6.829822010544881e+130
1286,6.588459632598942e+130,6.829822010544881e+130
1287,6.588459632598942e+130,6.829822010544881e+130
1288,6.588459632598942e+130,6.829822010544881e+130
1289,6.588459632598942e+130,6.829822010544881e+130
1290,1.0484306016796598e+130,6.829822010544881e+130
1291,1.0484306016796598e+130,6.829822010544881e+130
1292,1.0484306016796598e+130,6.829822010544881e+130
1293,1.0484306016796598e+130,6.829822010544881e+130
1294,1.0484306016796598e+130,6.829822010544881e+130
1295,1.0484306016796598e+130,6.829822010544881e+130
1296,1.0484306016796598e+130,6.829822010544881e+130
1297,1.0484306016796598e+130,6.829822010544881e+130
1298,1.0484306016796598e+130,6.829822010544881e+130
1299,1.0484306016796598e+130,6.829822010544881e+130
1300,1.0484306016796598e+130,6.829822010544881e+130
1301,1.0484306016796598e+130,6.829822010544881e+130
1302,1.0484306016796598e+130,6.829822010544881e+130
1303,1.0484306016796598e+130,6.829822010544881e+130
1304,1.0484306016796598e+130,6.829822010544881e+130
1305,1.0484306016796598e+130,6.829822010544881e+130
1306,1.0484306016796598e+130,6.829822010544881e+130
1307,1.0484306016796598e+130,6.829822010544881e+130
1308,1.0484306016796598e+130,6.829822010544881e+130
1309,1.0484306016796598e+130,6.829822010544881e+130
1310,1.0484306016796598e+130,6.829822010544881e+130
1311,1.0484306016796598e+130,6.829822010544881e+130
1312,1.0484306016796598e+130,6.829822010544881e+130
1313,1.0484306016796598e+130,6.829822010544881e+130
1314,1.0484306016796598e+130,6.829822010544881e+130
1315,1.0484306016796598e+130,6.829822010544881e+130
1316,1.0484306016796598e+130,6.829822010544881e+130
1317,1.0484306016796598e+130,6.829822010544881e+130
1318,1.0484306016796598e+130,6.829822010544881e+130
1319,1.0484306016796598e+130,6.829822010544881e+130
1320,1.0484306016796598e+130,6.829822010544881e+130
1321,1.0484306016796598e+130,6.829822010544881e+130
1322,1.0484306016796598e+130,6.829822010544881e+130
1323,1.0484306016796598e+130,6.829822010544881e+130
1324,1.0484306016796598e+130,6.829822010544881e+130
1325,1.0484306016796598e+130,6.829822010544881e+130
1326,1.0484306016796598e+130,6.829822010544881e+130
1327,1.0484306016796598e+130,6.829822010544881e+130
1328,1.0484306016796598e+130,6.829822010544881e+130
1329,1.0484306016796598e+130,6.829822010544881e+130
1330,1.0484306016796598e+130,6.829822010544881e+130
1331,1.0484306016796598e+130,6.829822010544881e+130
1332,1.0484306016796598e+130,6.829822010544881e+130
1333,1.0484306016796598e+130,6.829822010544881e+130
1334,1.0484306016796598e+130,6.829822010544881e+130
1335,1.0484306016796598e+130,6.829822010544881e+130
1336,1.0484306016796598e+130,6.829822010544881e+130
1337,1.0484306016796598e+130,6.829822010544881e+130
1338,1.0484306016796598e+130,6.829822010544881e+130
1339,1.0484306016796598e+130,6.829822010544881e+130
1340,1.0484306016796598e+130,6.829822010544881e+130
1341,1.0484306016796598e+130,6.829822010544881e+130
1342,1.0484306016796598e+130,6.829822010544881e+130
1343,1.0484306016796598e+130,6.829822010544881e+130
1344,1.0484306016796598e+130,6.829822010544881e+130
1345,1.0484306016796598e+130,6.829822010544881e+130
1346,1.0484306016796598e+130,6.829822010544881e+130
1347,1.0484306016796598e+130,6.829822010544881e+130
1348,1.0484306016796598e+130,6.829822010544881e+130
1349,1.0484306016796598e+130,6.829822010544881e+130
1350,1.0484306016796598e+130,6.829822010544881e+130
1351,1.0484306016796598e+130,6.829822010544881e+130
1352,1.0484306016796598e+130,6.829822010544881e+130
1353,1.0484306016796598e+130,6.829822010544881e+130
1354,1.0484306016796598e+130,6.829822010544881e+130
1355,1.0484306016796598e+130,6.829822010544881e+130
1356,1.0484306016796598e+130,6.829822010544881e+130
1357,1.0484306016796598e+130,6.829822010544881e+130
1358,1.0484306016796598e+130,6.829822010544881e+130
1359,1.0484306016796598e+130,6.829822010544881e+130
1360,1.0484306016796598e+130,6.829822010544881e+130
1361,1.0484306016796598e+130,6.829822010544881e+130
1362,1.0484306016796598e+130,6.156346451076878e+130
1363,1.0484306016796598e+130,6.156346451076878e+130
1364,1.0484306016796598e+130,6.156346451076878e+130
1365,1.0484306016796598e+130,6.156346451076878e+130
1366,1.0484306016796598e+130,6.156346451076878e+130
1367,1.0484306016796598e+130,6.156346451076878e+130
1368,1.0484306016796598e+130,6.156346451076878e+130
1369,1.0484306016796598e+130,6.156346451076878e+130
1370,1.0484306016796598e+130,6.156346451076878e+130
1371,1.0484306016796598e+130,6.156346451076878e+130
1372,1.0484306016796598e+130,6.156346451076878e+130
1373,1.0484306016796598e+130,6.156346451076878e+130
1374,1.0484306016796598e+130,6.156346451076878e+130
1375,1.0484306016796598e+130,6.156346451076878e+130
1376,1.0484306016796598e+130,6.156346451076878e+130
1377,1.0484306016796598e+130,6.156346451076878e+130
1378,1.0484306016796598e+130,6.156346451076878e+130
1379,1.0484306016796598e+130,6.156346451076878e+130
1380,1.0484306016796598e+130,6.156346451076878e+130
1381,1.0484306016796598e+130,6.156346451076878e+130
1382,1.0484306016796598e+130,6.156346451076878e+130
1383,1.0484306016796598e+130,6.156346451076878e+130
1384,1.0484306016796598e+130,6.156346451076878e+130
1385,1.0484306016796598e+130,6.156346451076878e+130
1386,1.0484306016796598e+130,6.156346451076878e+130
1387,1.0484306016796598e+130,6.156346451076878e+130
1388,1.0484306016796598e+130,6.156346451076878e+130
1389,1.0484306016796598e+130,6.156346451076878e+130
1390,1.0484306016796598e+130,6.156346451076878e+130
1391,1.0484306016796598e+130,6.156346451076878e+130
1392,1.0484306016796598e+130,6.156346451076878e+130
1393,1.0484306016796598e+130,6.156346451076878e+130
1394,1.0484306016796598e+130,6.156346451076878e+130
1395,1.0484306016796598e+130,6.156346451076878e+130
1396,1.0484306016796598e+130,6.156346451076878e+130
1397,1.0484306016796598e+130,6.156346451076878e+130
1398,1.0484306016796598e+130,6.156346451076878e+130
1399,1.0484306016796598e+130,6.156346451076878e+130
1400,1.0484306016796598e+130,6.156346451076878e+130
1401,1.0484306016796598e+130,6.156346451076878e+130
1402,1.0484306016796598e+130,6.156346451076878e+130
1403,1.0484306016796598e+130,6.156346451076878e+130
1404,1.0484306016796598e+130,6.156346451076878e+130
1405,1.0484306016796598e+130,6.156346451076878e+130
1406,1.0484306016796598e+130,6.156346451076878e+130
1407,8.686921807490139e+129,6.156346451076878e+130
1408,8.686921807490139e+129,6.156346451076878e+130
1409,8.686921807490139e+129,6.156346451076878e+130
1410,8.686921807490139e+129,6.156346451076878e+130
1411,8.686921807490139e+129,6.156346451076878e+130
1412,8.686921807490139e+129,6.156346451076878e+130
1413,8.686921807490139e+129,6.156346451076878e+130
1414,8.686921807490139e+129,6.156346451076878e+130
1415,8.686921807490139e+129,6.156346451076878e+130
1416,8.686921807490139e+129,6.156346451076878e+130
1417,8.686921807490139e+129,6.156346451076878e+130
1418,8.686921807490139e+129,6.156346451076878e+130
1419,8.686921807490139e+129,6.156346451076878e+130
1420,8.686921807490139e+129,6.156346451076878e+130
1421,8.686921807490139e+129,6.156346451076878e+130
1422,8.686921807490139e+129,6.156346451076878e+130
1423,8.686921807490139e+129,6.156346451076878e+130
1424,8.686921807490139e+129,6.156346451076878e+130
1425,8.686921807490139e+129,6.156346451076878e+130
1426,8.686921807490139e+129,2.136828028751157e+130
1427,8.686921807490139e+129,2.1368280287511567e+130
1428,8.686921807490139e+129,2.1368280287511567e+130
1429,8.686921807490139e+129,2.1368280287511567e+130
1430,8.686921807490139e+129,2.1368280287511567e+130
1431,8.686921807490139e+129,2.1368280287511567e+130
1432,4.891492504091886e+128,2.1368280287511567e+130
1433,4.891492504091886e+128,2.1368280287511567e+130
1434,4.891492504091886e+128,2.1368280287511567e+130
1435,4.891492504091886e+128,2.1368280287511567e+130
1436,4.891492504091886e+128,2.1368280287511567e+130
1437,4.891492504091886e+128,2.1368280287511567e+130
1438,4.891492504091886e+128,2.1368280287511567e+130
1439,4.891492504091886e+128,2.1368280287511567e+130
1440,4.891492504091886e+128,2.1368280287511567e+130
1441,4.891492504091886e+128,2.1368280287511567e+130
1442,4.891492504091886e+128,2.1368280287511567e+130
1443,4.891492504091886e+128,2.1368280287511567e+130
1444,4.891492504091886e+128,2.1368280287511567e+130
1445,4.891492504091886e+128,2.1368280287511567e+130
1446,4.891492504091886e+128,2.1368280287511567e+130
1447,4.891492504091886e+128,2.1368280287511567e+130
1448,4.891492504091886e+128,2.1368280287511567e+130
1449,4.891492504091886e+128,2.1368280287511567e+130
1450,4.891492504091886e+128,2.1368280287511567e+130
1451,4.891492504091886e+128,2.1368280287511567e+130
1452,4.891492504091886e+128,2.1368280287511567e+130
1453,4.891492504091886e+128,2.1368280287511567e+130
1454,4.891492504091886e+128,2.1368280287511567e+130
1455,4.891492504091886e+128,2.1368280287511567e+130
1456,4.891492504091886e+128,2.1368280287511567e+130
1457,4.891492504091886e+128,2.1368280287511567e+130
1458,4.891492504091886e+128,2.1368280287511567e+130
1459,4.891492504091886e+128,2.1368280287511567e+130
1460,4.891492504091886e+128,2.1368280287511567e+130
1461,4.891492504091886e+128,2.1368280287511567e+130
1462,4.891492504091886e+128,8.075484466488594e+129
1463,4.891492504091886e+128,8.075484466488594e+129
1464,4.891492504091886e+128,8.075484466488594e+129
1465,4.891492504091886e+128,8.075484466488592e+129
1466,4.891492504091886e+128,8.075484466488592e+129
1467,4.891492504091886e+128,8.075484466488592e+129
1468,4.891492504091886e+128,8.075484466488592e+129
1469,4.891492504091886e+128,8.075484466488592e+129
1470,4.891492504091886e+128,8.075484466488592e+129
1471,4.891492504091886e+128,8.075484466488592e+129
1472,4.891492504091886e+128,8.075484466488592e+129
1473,4.891492504091886e+128,8.075484466488592e+129
1474,4.891492504091886e+128,8.075484466488592e+129
1475,4.891492504091886e+128,8.075484466488592e+129
1476,4.891492504091886e+128,8.075484466488592e+129
1477,4.891492504091886e+128,8.075484466488592e+129
1478,4.891492504091886e+128,8.075484466488592e+129
1479,4.891492504091886e+128,8.075484466488592e+129
1480,3.37892772731812e+128,8.075484466488592e+129
1481,3.37892772731812e+128,8.075484466488592e+129
1482,3.37892772731812e+128,8.075484466488592e+129
1483,3.37892772731812e+128,8.075484466488592e+129
1484,3.37892772731812e+128,8.075484466488592e+129
1485,3.37892772731812e+128,8.075484466488592e+129
1486,3.37892772731812e+128,8.075484466488592e+129
1487,3.37892772731812e+128,8.075484466488592e+129
1488,3.37892772731812e+128,8.075484466488592e+129
1489,3.37892772731812e+128,8.075484466488592e+129
1490,3.37892772731812e+128,8.075484466488592e+129
1491,3.37892772731812e+128,8.075484466488592e+129
1492,3.37892772731812e+128,8.075484466488592e+129
1493,3.37892772731812e+128,8.075484466488592e+129
1494,3.37892772731812e+128,8.075484466488592e+129
1495,3.37892772731812e+128,8.075484466488592e+129
1496,3.37892772731812e+128,8.075484466488592e+129
1497,3.37892772731812e+128,8.075484466488592e+129
1498,3.37892772731812e+128,8.075484466488592e+129
1499,3.37892772731812e+128,8.075484466488592e+129
