Q,gamma,outer_iter,n_trials_alloc,best_trial_idx,best_params_json,best_norm,best_vec_json,vectors_replaced,init_shortest_norm,opt_shortest_norm,efficiency,abs_efficiency,elapsed_s
3,0.28,385,300,150,"{""dt"":0.0967389815073771,""pump"":0.7970017339518263,""beta"":0.2782630068068867,""noise"":0.0037167257297941376}",5.8912315767506984e+141,"[2556234144773318879272243618524891590617735634512903740682680470776265136698466760964944594081649288746117063571751501580590367211500503729445452,0,0,-48715462905218781,0,0,0,0,0,50152617752619348,0,0,0,0,0,0,-68366559371751321,0,0,0,0,0,40265664047425885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82705371845285443,12177283434982016,0,0,0,-3641834328867883,59607770431868770,0,0,0,0,0,0]",0,2.1473816747975984e+143,2.232759514119199e+142,0.2638542816410181,5.076835334452996e+142,3218.6630578041077
3,0.28,386,300,184,"{""dt"":0.05302082302917256,""pump"":0.829729753210375,""beta"":0.3146788381024694,""noise"":0.008366726379003285}",4.0105601506916427e+141,"[160480580499393586898926638800989298303993252754456063355861708617887717193324980908375010369281750789086046303011467302791765768857095194471172,0,0,26432913673541266,0,0,0,0,0,-27212869936635618,0,0,0,0,0,0,37095628689161806,0,0,0,0,0,-21848084449798499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44875833107292455,-6607363022895278,0,0,0,1976065283490603,-32343103236336403,0,0,0,0,0,0]",1,2.1473816747975984e+143,2.232759514119199e+142,0.17962347155303773,3.456145496696045e+142,3227.3371210098267
3,0.28,387,300,149,"{""dt"":0.06558280305939494,""pump"":0.7769891039275493,""beta"":0.18840018931959654,""noise"":0.0019162508900593493}",2.3862778140013747e+142,"[-1351039643510099896695264725103791254905191244598862703094249568534442901849637361713283236561307808869017450865716871929754878423567155621181039,0,0,27441957802368269,0,0,0,0,0,-28251294176743261,0,0,0,0,0,0,38511537916424125,0,0,0,0,0,-22682071412155032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46588759037157832,-6859607988930785,0,0,0,2051466466332359,-33577649911196488,0,0,0,0,0,0]",0,1.604805804993936e+143,1.965801660517971e+142,1.213895512415333,1.7094387835800773e+143,3235.9745059013367
3,0.28,388,300,151,"{""dt"":0.056061844298174617,""pump"":0.7510666150705756,""beta"":0.11843653905511156,""noise"":0.017234138409065014}",5.2641217540744174e+141,"[-3133634314162748848431815620757990212105346444826187163038988835986997854645882225680783101088000936206802584657473892141124616829811822257589602,0,0,-20899084870470086,0,0,0,0,0,21515782733313843,0,0,0,0,0,0,-29329533143443001,0,0,0,0,0,17274109357234591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35480921607538064,5224085774381662,0,0,0,-1562371019099677,25571962304670654,0,0,0,0,0,0]",0,1.604805804993936e+143,1.965801660517971e+142,0.2677849886792429,3.7710168678194023e+142,3244.6617619991302
3,0.28,389,300,278,"{""dt"":0.04126847264675858,""pump"":0.8230952557676268,""beta"":0.28504203497795816,""noise"":0.006268205639090392}",5.130351892009118e+141,"[2332991051379898451850355390726064173496116394631547646936460960423614769685715105808295388622232311613525599721733852991473250896831198657465907,0,0,4541828149457543,0,0,0,0,0,-4675722065296234,0,0,0,0,0,0,6373893319322218,0,0,0,0,0,-3754029698352260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7710730046666385,-1135313592387641,0,0,0,339526760102521,-5557310283094669,0,0,0,0,0,0]",0,1.604805804993936e+143,1.965801660517971e+142,0.26098013828400757,3.6751892198620433e+142,3253.304032087326
3,0.28,390,300,130,"{""dt"":0.0960382656385759,""pump"":0.7647899730456482,""beta"":0.35728644762625184,""noise"":0.018121917211422558}",1.8439861641628707e+142,"[2415089167041774727895254704285163271274335326749878191522426133672351990919334453506267845157266125272033125865311737734614776265339184897566036,0,0,40736620579731684,0,0,0,0,0,-41938712430320218,0,0,0,0,0,0,57169309508191236,0,0,0,0,0,-33670798682298932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69159631612150376,-10182818182554714,0,0,0,3045384606469820,-49845026953139136,0,0,0,0,0,0]",0,1.604805804993936e+143,1.965801660517971e+142,0.9380326617879634,1.32096164449495e+143,3261.9795479774475
3,0.28,391,300,6,"{""dt"":0.07890658486564131,""pump"":0.7436148483965288,""beta"":0.26778642236752515,""noise"":0.015399472299498515}",1.1251647390141557e+142,"[95425641292123864068467451684837618660415792303842776773761304995870748442056476580822330572302862193766061107127682938001066987647215879512972,0,0,-3646508995196539,0,0,0,0,0,3754270703578246,0,0,0,0,0,0,-5117537528988365,0,0,0,0,0,3014031833880944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6190835739391236,911500791484272,0,0,0,-272618452636502,4461886007453567,0,0,0,0,0,0]",1,1.604805804993936e+143,1.965801660517971e+142,0.5723694112241644,8.060252798320848e+142,3270.7042129039764
3,0.28,392,300,128,"{""dt"":0.07071475755943173,""pump"":0.7616281648703348,""beta"":0.2798852685498577,""noise"":0.017435836758994634}",5.3401550490033636e+141,"[-34738356564235871753694953113780254099953535843218211357449635411398973768546775446483484208286122565635218296716978174225985833948395169191826,0,0,-3646607048445649,0,0,0,0,0,3754570771443338,0,0,0,0,0,0,-5117761608650427,0,0,0,0,0,3014131550754429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6191080120746653,911516720505276,0,0,0,-272642315528597,4462062474346426,0,0,0,0,0,0]",1,9.542564129212386e+142,1.6880687600548946e+141,3.1634700998967045,2.965360079420988e+143,3279.36074590683
3,0.28,393,300,200,"{""dt"":0.02120915865563686,""pump"":0.795383662843902,""beta"":0.1724647551829653,""noise"":0.01511321439100807}",1.9740977326978652e+142,"[-355818057224226778452746907430442828245672210484681724938664227016741377059262978447629947541746864775456805276386244982808539100743831358999076,0,0,-25268399981281737,0,0,0,0,0,26013749579661653,0,0,0,0,0,0,-35461257826463696,0,0,0,0,0,20885534429341954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42898712448698577,6316283298344860,0,0,0,-1888988482642184,30918143926943514,0,0,0,0,0,0]",1,3.473835656423587e+142,8.995775439640884e+141,2.1944720007113383,5.64913735039639e+142,3288.0279910564423
3,0.28,394,300,227,"{""dt"":0.055429643503122294,""pump"":0.7453100477572911,""beta"":0.2581364689559034,""noise"":0.0074334849892621815}",6.0138977128260224e+141,"[1678910571500408330844873084025297995258756168177443439671786190553102298902522930454028886855705756536290263954099283562888346221875261798767887,0,0,-37031654875691468,0,0,0,0,0,38125771022248966,0,0,0,0,0,0,-51970390683962721,0,0,0,0,0,30608591217059090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62870143616403479,9256640016428627,0,0,0,-2768521507723799,45312042412167206,0,0,0,0,0,0]",0,3.473835656423587e+142,5.1719682841449665e+141,1.1627870440083807,3.4379413230210935e+142,3296.712259054184
3,0.28,395,300,200,"{""dt"":0.0563628684659541,""pump"":0.8258398596421996,""beta"":0.3639653311674166,""noise"":0.019504207188491086}",2.700664154113439e+141,"[-2766227603956080234632470957731250733967558143965259532531596908295371280486515567625685400109796617804280619821717880910615475161755928954109064,0,0,-133233054786796103,0,0,0,0,0,137164328979513076,0,0,0,0,0,0,-186977629067798237,0,0,0,0,0,110123574789156776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-226193148558929064,33303903244363822,0,0,0,-9960201157251626,163022897756970639,0,0,0,0,0,0]",0,3.473835656423587e+142,5.1719682841449665e+141,0.5221733788261068,1.5438780867899672e+142,3305.363920211792
3,0.28,396,300,181,"{""dt"":0.05500527662752996,""pump"":0.8063902104667516,""beta"":0.10591835405789439,""noise"":0.008994544605888324}",3.1986998827257565e+141,"[1436122436896335572335309868875784431755937814101741261045731364753888244955184790369074973494505529908527353519045757364601486804753327364361319,0,0,92143572066059342,0,0,0,0,0,-94861130267295761,0,0,0,0,0,0,129312590702097210,0,0,0,0,0,-76161004775066071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156433979536543901,-23032933320061841,0,0,0,6888336725404682,-112745767589798586,0,0,0,0,0,0]",0,3.473835656423587e+142,5.1719682841449665e+141,0.6184685804303164,1.8285882188039365e+142,3314.1384019851685
3,0.28,397,300,235,"{""dt"":0.07101543326491927,""pump"":0.760165595521427,""beta"":0.3867297379212415,""noise"":0.001867863324954666}",6.158259646716297e+141,"[1412808868022212790164167874510711802493321452951143792000812039099893274316388283375296714949723014227173328409982402614708562682052956984762813,0,0,106505306371036921,0,0,0,0,0,-109646234345721247,0,0,0,0,0,0,149467498865266133,0,0,0,0,0,-88031636641633113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180816105593543033,-26622914030087799,0,0,0,7961954353269412,-130318557554120307,0,0,0,0,0,0]",0,3.473835656423587e+142,5.1719682841449665e+141,1.1906994220352969,3.520468143677542e+142,3322.813714981079
3,0.28,398,300,141,"{""dt"":0.027589314346434107,""pump"":0.7999790589076967,""beta"":0.38302588215912853,""noise"":0.005351199176982997}",1.6332538683165224e+140,"[-1363621621599304426298584825133919850751677631619354577669935597130813772761766725329171984199117014261280283019656191332913126070684956513011515,0,0,-142645951763712964,0,0,0,0,0,146855226210705825,0,0,0,0,0,0,-200187684113929488,0,0,0,0,0,117903814216311204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-242173763637947506,35656808379244965,0,0,0,-10663909277872975,174540515743389039,0,0,0,0,0,0]",0,3.473835656423587e+142,5.1719682841449665e+141,0.03157896140475914,9.336758343751136e+140,3331.537757873535
3,0.28,399,300,74,"{""dt"":0.06628217843605747,""pump"":0.7681279944152597,""beta"":0.1915898382335155,""noise"":0.007720289359211471}",7.601401132253838e+140,"[1523721383591564101219006296674976520866793161352484886364997478574519414687942470813623483421457000287192882743426611566415049424466376170075305,0,0,-56159226255308201,0,0,0,0,0,57817417169745022,0,0,0,0,0,0,-78813650956230840,0,0,0,0,0,46418425887434984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95343384141980681,14037920543663189,0,0,0,-4198429009663049,68716295293932551,0,0,0,0,0,0]",0,3.473835656423587e+142,5.1719682841449665e+141,0.14697308093625533,4.3454631776825516e+141,3340.2274539470673
4,0.118,400,300,222,"{""dt"":0.06864444355115386,""pump"":0.790805504999861,""beta"":0.17665424943815994,""noise"":0.013291573464381664}",1.7296418984137953e+142,"[2767774013190847941312576918084019070096931889403919106806726362490186269492812013429236597512665816973377802179484394840605805698146348618397409,0,0,-16015858482668382,0,0,0,0,0,16486417632973902,0,0,0,0,0,0,-22475582829167669,0,0,0,0,0,13237693882417825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27189741498093168,4003527364943953,0,0,0,-1197141828029624,19596303903989109,0,0,0,0,0,0]",0,3.473835656423587e+142,5.1719682841449665e+141,3.344262384044648,9.887776015716656e+142,3348.8693199157715
4,0.1186,401,300,244,"{""dt"":0.05968720564654562,""pump"":0.764808299170422,""beta"":0.24290488463698398,""noise"":0.002377918629611773}",2.3724817298272725e+141,"[-572587161370887461890480172806179071211661379058615945248935699531880404370327796316161955552696521585589066269505839626300667459372265746041420,0,0,84387131434040066,0,0,0,0,0,-86878460133264406,0,0,0,0,0,0,118428442934723318,0,0,0,0,0,-69750178144298789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143266704991111969,-21093963337932786,0,0,0,6308701819336341,-103255797353193209,0,0,0,0,0,0]",0,3.473835656423587e+142,5.1719682841449665e+141,0.4587193113887188,1.3562673272094785e+142,3357.506576061249
4,0.1192,402,300,62,"{""dt"":0.07871827017478855,""pump"":0.7667396241307598,""beta"":0.2841583315854906,""noise"":0.0009858947394908}",2.771684105027353e+142,"[-2240243362570841542871244348083143142371955713767730157278276484221889940062092685821942964238374925093241820006442401161405572178314603321887280,0,0,72398556811827247,0,0,0,0,0,-74534496604397582,0,0,0,0,0,0,101603110481623013,0,0,0,0,0,-59840886132052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122912752994864904,-18097282937742628,0,0,0,5412326572200338,-88586206860504995,0,0,0,0,0,0]",0,3.473835656423587e+142,5.1719682841449665e+141,5.359050854051341,1.584477783636347e+143,3366.2390089035034
4,0.1198,403,300,118,"{""dt"":0.07785377070204723,""pump"":0.8175213648851748,""beta"":0.20234032522695042,""noise"":0.003968477288319674}",1.1466136688137225e+142,"[61963160657686695653986479090283921170614341359400553096855532671692666287280107697490283698959630141647727221785586417430711926211697878609047,0,0,39960069826111579,0,0,0,0,0,-41137425484745415,0,0,0,0,0,0,56078716182252917,0,0,0,0,0,-33028770950565561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67840548429722819,-9988784457936989,0,0,0,2987180092110802,-48894328581004957,0,0,0,0,0,0]",1,3.473835656423587e+142,5.1719682841449665e+141,2.2169773784745503,6.55480139801566e+142,3374.940789937973
4,0.1204,404,300,202,"{""dt"":0.022954551482499478,""pump"":0.7365516565348534,""beta"":0.18190809344923228,""noise"":0.0018524888547982988}",9.04670564868195e+141,"[-1210793180480316560619422428572239505344245075362847522392109805957031152071503749944103526679694598876555510913340736666986744229631070839857566,0,0,209634991804645867,0,0,0,0,0,-215814054867847627,0,0,0,0,0,0,294196307822794626,0,0,0,0,0,-173272859980605767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355900085668124298,-52402170744437886,0,0,0,15671290125981375,-256505827597546293,0,0,0,0,0,0]",0,3.473835656423587e+142,1.7065066173483337e+142,0.5301301241210088,9.369143628476272e+141,3383.6671149730682
4,0.121,405,300,246,"{""dt"":0.06442625573949602,""pump"":0.7557592841422283,""beta"":0.20643589997270181,""noise"":0.0065463882710902685}",3.985100093644539e+141,"[1031137097830098625512674807492007682097946650626870250877018637570565367823920154832453317375907629915867366959460563753085467280250688088781230,0,0,-63344277875538934,0,0,0,0,0,65210748307474303,0,0,0,0,0,0,-88895444990676579,0,0,0,0,0,52356869595644986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-107540170454483545,15834108953039208,0,0,0,-4735257652506172,77506809243612065,0,0,0,0,0,0]",0,3.473835656423587e+142,1.7065066173483337e+142,0.23352385822193952,4.127134959525261e+141,3392.3397459983826
4,0.1216,406,300,113,"{""dt"":0.07710310272847803,""pump"":0.7590563241224217,""beta"":0.2780482709358777,""noise"":0.019408839052560765}",4.5780513610268055e+141,"[1238746114294388479770234109336850800529966151060916190656746187505889733753319047146973554627353613659947311802885359098747017039882944863897520,0,0,-1552876536001957,0,0,0,0,0,1597411295361778,0,0,0,0,0,0,-2178729526049215,0,0,0,0,0,1283407147007881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2635854991883629,388223713086296,0,0,0,-115982791712159,1899722569489708,0,0,0,0,0,0]",0,3.473835656423587e+142,1.7065066173483337e+142,0.2682703550332808,4.7412198877334514e+141,3401.016170978546
4,0.1222,407,300,174,"{""dt"":0.022519042630143572,""pump"":0.8298435103168601,""beta"":0.1989787581579255,""noise"":0.003105475086043123}",8.655990214286891e+141,"[-402732426707296704909947064160027101956097390493845555294444681108604602217259589876214729131361139396017538346754503180266833956115930843589860,0,0,28466581141297052,0,0,0,0,0,-29306898486622879,0,0,0,0,0,0,39949806390609405,0,0,0,0,0,-23529042350774948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48328580714883487,-7115698069247936,0,0,0,2128127062693108,-34831582924889347,0,0,0,0,0,0]",1,3.473835656423587e+142,1.7065066173483337e+142,0.5072344945100218,8.964502517682187e+141,3410.4368419647217
4,0.1228,408,300,32,"{""dt"":0.030340209366773962,""pump"":0.8225337140000892,""beta"":0.13259002207084475,""noise"":0.016784075676455016}",6.707188670282826e+140,"[-448184732489562509494531055690693051249660092953767204779999224755358716471576290949596182713242496451809569639240057756239895666606914220148070,0,0,217493977364214645,0,0,0,0,0,-223905130568532134,0,0,0,0,0,0,305225596980413245,0,0,0,0,0,-179768710780721832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369242562600957902,-54366651434226758,0,0,0,16258826428174416,-266122075221351157,0,0,0,0,0,0]",0,3.473835656423587e+142,1.1621300525422223e+142,0.05771461339985562,1.3341919522229274e+141,3419.1269130706787
4,0.1234,409,300,48,"{""dt"":0.02820883459205779,""pump"":0.7951485081888048,""beta"":0.1655799532299128,""noise"":0.012851982207227506}",2.027799983551881e+142,"[-799846309486402339026103972595069777659068906751583767563579030407687417948051899725693194664915363447476237933033819632335637720980273702723422,0,0,12356610429981604,0,0,0,0,0,-12724575747905467,0,0,0,0,0,0,17342574983874321,0,0,0,0,0,-10213652425975830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20979447541805025,-3088603319289036,0,0,0,924031331320812,-15120403233439871,0,0,0,0,0,0]",0,3.473835656423587e+142,1.1621300525422223e+142,1.7448993588247366,4.0336936260041436e+142,3427.795219898224
4,0.1241,410,300,279,"{""dt"":0.08747189241872041,""pump"":0.7566322494725932,""beta"":0.379767812367389,""noise"":0.008957971508269696}",3.825887242431788e+141,"[-1335604166368024647971536562285200821589681102012562061138113818430776899149668708026867254796310859444705907940756253451072170342006450811577727,0,0,34874916830176786,0,0,0,0,0,-35907970802746686,0,0,0,0,0,0,48944769837953059,0,0,0,0,0,-28826184291325919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59209602547294336,-8717415072697347,0,0,0,2607502572215504,-42673805883980747,0,0,0,0,0,0]",0,3.473835656423587e+142,1.1621300525422223e+142,0.3292133469969607,7.610443391254143e+141,3436.498929977417
4,0.1247,411,300,78,"{""dt"":0.050398492547064355,""pump"":0.8128902374898913,""beta"":0.10112696277780675,""noise"":0.01119192938560891}",6.359404574941646e+141,"[-1503569784305329580742234041137939981622620114032017235311568999435716033869489332612300768902872729994954682281842419101173487203816221910417959,0,0,-1288251008730609,0,0,0,0,0,1321647461041555,0,0,0,0,0,0,-1805911147766849,0,0,0,0,0,1064369075049531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2185290485481083,322219500071979,0,0,0,-95923488534640,1574984165568451,0,0,0,0,0,0]",0,3.473835656423587e+142,1.1621300525422223e+142,0.5472196989510859,1.2650108446194987e+142,3445.183822154999
4,0.1253,412,300,222,"{""dt"":0.07823144498898578,""pump"":0.7494696466474418,""beta"":0.23346315490303943,""noise"":0.003075445189047623}",1.6031782068378977e+142,"[209455394031958474701937650400638739763362556393590362952659469338669844030301042092198053115177553576292071863565419434896115683939905599998654,0,0,233637575045683731,0,0,0,0,0,-240526027757942069,0,0,0,0,0,0,327881737748959972,0,0,0,0,0,-193112265901466696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396650332775816893,-58401981375891398,0,0,0,17465764451290316,-285875522703341098,0,0,0,0,0,0]",1,3.473835656423587e+142,1.1621300525422223e+142,1.3795170371258008,3.18903726537353e+142,3453.8568530082703
4,0.1259,413,300,146,"{""dt"":0.05648199418323584,""pump"":0.7893676684204661,""beta"":0.32814296108969077,""noise"":0.019973526383996038}",4.818162528644785e+141,"[441134302910600459723035648586018273810093245773337610274324762771200605243200283179941101630222682343484258227532729208980970775583292648191644,0,0,77271233605019710,0,0,0,0,0,-79553054423929976,0,0,0,0,0,0,108442278904092160,0,0,0,0,0,-63868586881722680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131186043760355594,-19315201984063102,0,0,0,5776771551935448,-94548972068891240,0,0,0,0,0,0]",0,3.473835656423587e+142,9.195550434331722e+141,0.5239667340256331,1.3383580705735795e+142,3462.510025024414
4,0.1266,414,300,191,"{""dt"":0.07013952269869922,""pump"":0.7736557401438022,""beta"":0.374541625743614,""noise"":0.013695961843419608}",1.775118238463851e+141,"[900857233899106268926086189771628537073454842574349403512353516151522972043070396596436140048485273203068629711916879025897654787018431008469411,0,0,-354703442979688646,0,0,0,0,0,365163154088077730,0,0,0,0,0,0,-497783651567263729,0,0,0,0,0,293178977344429759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-602186546551102422,88664529282084605,0,0,0,-26516291140419796,434010464001051317,0,0,0,0,0,0]",0,3.473835656423587e+142,9.195550434331722e+141,0.19304099859388743,4.9308088022067656e+141,3471.2173540592194
4,0.1272,415,300,264,"{""dt"":0.02183937373057246,""pump"":0.7643244242058793,""beta"":0.2841921679512013,""noise"":8.302550468542133e-05}",4.454485842702112e+141,"[922214608155794450465302021392131330208630816158107227841603221147404264704601869820936129840408561913619900338435795719567656840064803672313377,0,0,198374465900156828,0,0,0,0,0,-204219208964031967,0,0,0,0,0,0,278392530428824352,0,0,0,0,0,-163965296739160063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336781998737863013,-49587496513253159,0,0,0,14829307821411232,-242726954386444406,0,0,0,0,0,0]",0,3.473835656423587e+142,9.195550434331722e+141,0.4844175315564824,1.2373383094473952e+142,3479.8865950107574
4,0.1278,416,300,221,"{""dt"":0.05054892494098935,""pump"":0.7992310109403,""beta"":0.18894432647652745,""noise"":0.0035527235425222435}",8.060189037314897e+141,"[-33349732188246785297476122339255954240121853952629863192255979650011839063185720682711857822182395767499325611200658960158256038121851612201027,0,0,-835857268249548802,0,0,0,0,0,860500322726290241,0,0,0,0,0,0,-1173022952859726862,0,0,0,0,0,690874618101610079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1419048188390928453,208937839193301289,0,0,0,-62485102879939030,1022742472263359874,0,0,0,0,0,0]",1,3.473835656423587e+142,9.195550434331722e+141,0.8765314371200731,2.2389072565124292e+142,3488.5779559612274
4,0.1285,417,300,14,"{""dt"":0.0330331989090044,""pump"":0.7508122639158095,""beta"":0.1305440289971522,""noise"":0.010613477796880991}",9.724507670110906e+140,"[-258596173721038231653761023941513324902573200769070430977834026466263520820153508635083236838817590710771891965351445703734746022551808779894058,0,0,-4135927684872302665,0,0,0,0,0,4257864823951373683,0,0,0,0,0,0,-5804266298012192832,0,0,0,0,0,3418535176569420897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7021630332389905248,1033850897492818342,0,0,0,-309184222466224317,5060659408651219357,0,0,0,0,0,0]",1,3.3349732188246784e+142,1.0702714471524541e+142,0.0908601990269269,2.0577125371077223e+141,3497.3098459243774
4,0.1291,418,300,95,"{""dt"":0.037317009918298956,""pump"":0.8150307751133993,""beta"":0.3992582166693751,""noise"":0.01700153164749251}",1.4249114674034182e+139,"[-1636516470639280720308340786374652017132690929278280833642366369377492175039111574951073992610168794457062256038622227437705611369043140751130989,0,0,-10410543881202975187,0,0,0,0,0,10717469933063547680,0,0,0,0,0,0,-14609918289486549024,0,0,0,0,0,8604794964579451266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17674145473345854973,2602306253641579385,0,0,0,-778247468968289293,12738185623940103751,0,0,0,0,0,0]",0,3.3349732188246784e+142,1.84779728252619e+141,0.007711405795853161,2.429242034125628e+140,3506.0989801883698
4,0.1297,419,300,35,"{""dt"":0.0821272784119021,""pump"":0.7396524160674359,""beta"":0.10168466364601829,""noise"":0.008995517803312534}",2.125285128418178e+142,"[1086000529445336300841863348392146683144922977109895952547069945258588868144174772115921405289738195539703384150434292125241315887328575520722364,0,0,-16209382515431331436,0,0,0,0,0,16687271952765770700,0,0,0,0,0,0,-22747875605141537290,0,0,0,0,0,13397802776928038970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27518926070439565060,4051832225053897414,0,0,0,-1211743752909474278,19833557950863094668,0,0,0,0,0,0]",0,3.3349732188246784e+142,1.84779728252619e+141,11.501722339977817,3.6232650845765357e+143,3514.851633787155
4,0.1304,420,300,19,"{""dt"":0.05462168282247077,""pump"":0.7447725735912512,""beta"":0.13156500915838137,""noise"":0.01582956679886148}",1.0365501626954965e+142,"[-1920848385100115088788154107255965295666388712717899305288392109401425505354668454823910035721722432818416161634051094811216013109341401403822944,0,0,-10885060914098685611,0,0,0,0,0,11205976642003104423,0,0,0,0,0,0,-15275844537333922128,0,0,0,0,0,8997005177698091297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18479740510120150722,2720920489461710040,0,0,0,-813720308742818439,13318797519852420995,0,0,0,0,0,0]",0,3.3349732188246784e+142,1.84779728252619e+141,5.60965303119394,1.767149246323497e+143,3523.65283203125
4,0.131,421,300,32,"{""dt"":0.08690136438922137,""pump"":0.7414889765275678,""beta"":0.13421951338859428,""noise"":0.016236955513084135}",5.508185798279704e+140,"[-1163058969023417653242989473469996768100886859126956915777579013547748754467602686912163199459826313487581399529473570825294077319061253691274714,0,0,-7329276492879757466,0,0,0,0,0,7545357669866656632,0,0,0,0,0,0,-10285737400064317390,0,0,0,0,0,6057985057530525451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12443028078272620587,1832087091202157460,0,0,0,-547904990234119273,8967992345501535433,0,0,0,0,0,0]",0,3.3349732188246784e+142,1.84779728252619e+141,0.29809470174938596,9.390559890249351e+141,3532.4127249717712
4,0.1317,422,300,73,"{""dt"":0.050806888174283624,""pump"":0.7406490182544643,""beta"":0.2523803880249425,""noise"":0.003864163789662927}",2.0114337392608426e+141,"[-1039870151414864572446975468025985423205252875913178550424195431214588197007834547550247112564389736707593992141389212944869118027652717495908041,0,0,-14209064211587441350,0,0,0,0,0,14627980429646316269,0,0,0,0,0,0,-19940675090211484466,0,0,0,0,0,11744447442736264308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24122954202846835826,3551815975046496221,0,0,0,-1062208614862982497,17385998600978842327,0,0,0,0,0,0]",0,3.3349732188246784e+142,1.84779728252619e+141,1.088557580575581,3.429167004442065e+142,3541.138207912445
4,0.1324,423,300,130,"{""dt"":0.09957841693064048,""pump"":0.8131127251211328,""beta"":0.36383611047704323,""noise"":0.01814380860571824}",3.073023753813492e+141,"[860387833454739262202678904860812336257479457337511874701876148842131053791336684461497688216335525967470707495900950007678042266024198047866214,0,0,-4504936671338063275,0,0,0,0,0,4637751183158615428,0,0,0,0,0,0,-6322124241376624729,0,0,0,0,0,3723537961575411412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7648102023645757528,1126091536158532178,0,0,0,-336769594260771608,5512172758978453813,0,0,0,0,0,0]",0,3.3349732188246784e+142,1.84779728252619e+141,1.663074073586823,5.239005120952368e+142,3549.878005027771
4,0.133,424,300,90,"{""dt"":0.030855015091821012,""pump"":0.7895908222827719,""beta"":0.20429233138766342,""noise"":0.007170179397259077}",1.3864582039478111e+141,"[1526763402115690377556548670297939892176834866689453208275467549558772021997612484607803565879109411976357602763761164118404793303257772248483330,0,0,14273623405599110640,0,0,0,0,0,-14694448271286274948,0,0,0,0,0,0,20031278282051979730,0,0,0,0,0,-11797809092831748431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24232559443803433829,-3567953500526467570,0,0,0,1067035222374402177,-17464993767364647717,0,0,0,0,0,0]",0,3.3349732188246784e+142,1.84779728252619e+141,0.7503302537886268,2.3636854812642135e+142,3558.643931865692
4,0.1337,425,300,151,"{""dt"":0.09843713917228279,""pump"":0.7875555919287965,""beta"":0.1416158272000264,""noise"":0.010180483927053402}",6.691009834802102e+141,"[-1015570257982986102444907769253737257884661185250562166718374479067216779153432720356482064933943443731873423904200272705966624507898077415348677,0,0,-15102492696007485066,0,0,0,0,0,15547753290215659179,0,0,0,0,0,0,-21194493900601385654,0,0,0,0,0,12482907702406109043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25639743520826875005,3775144622807967715,0,0,0,-1128997825764465044,18479185484407474288,0,0,0,0,0,0]",0,3.3349732188246784e+142,1.84779728252619e+141,3.62107353337731,1.1407082273727968e+143,3567.4001100063324
