pivot_dt,pivot_mu,pivot_r,pivot_sig,best_dt,best_mu,best_r,best_sig,eff,mean_norm
0.07,0.1,0.05,0.05,0.07,0.1,0.05,0.05,1,4.23E+147
0.07,0.1,0.05,0.1,0.07,0.1,0.05,0.1,1,4.23E+147
0.07,0.1,0.05,0.15,0.07,0.1,0.05,0.15,0.068641426,6.16E+148
0.07,0.1,0.2,0,0.068461538,0.3,0.2,0,0.041359854,1.02E+149
0.07,0.1,0.2,0.05,0.07,0.1,0.2,0.05,1,4.23E+147
0.07,0.1,0.2,0.1,0.07,0.1,0.2,0.1,0.040875179,1.03E+149
0.07,0.1,0.2,0.15,0.07,0.1,0.2,0.15,1,4.23E+147
0.07,0.1,0.4,0,0.068461538,0.1,0.4,0,0.039815872,1.06E+149
0.07,0.1,0.4,0.05,0.07,0.1,0.4,0.05,1,4.23E+147
0.07,0.1,0.4,0.1,0.07,0.1,0.4,0.1,0.049950211,8.46E+148
0.07,0.1,0.4,0.15,0.07,0.1,0.4,0.15,1,4.23E+147
0.07,0.1,0.6,0,0.07,0.1,0.6,0,0.048543436,8.71E+148
0.07,0.1,0.6,0.05,0.07,0.1,0.6,0.05,0.901809732,4.69E+147
0.07,0.1,0.6,0.1,0.07,0.1,0.6,0.1,0.998706802,4.23E+147
0.07,0.1,0.6,0.15,0.07,0.1,0.6,0.15,0.834520502,5.06E+147
0.07,0.3,0.05,0,0.07,0.3,0.05,0.05,0.057153333,7.39E+148
0.07,0.3,0.05,0.05,0.07,0.3,0.05,0.05,1,4.23E+147
0.07,0.3,0.05,0.1,0.07,0.3,0.05,0.1,0.046324253,9.12E+148
0.07,0.3,0.05,0.15,0.07,0.3,0.05,0.15,1,4.23E+147
0.07,0.3,0.2,0,0.07,0.3,0.2,0.05,1,4.23E+147
0.07,0.3,0.2,0.05,0.07,0.3,0.2,0.05,1,4.23E+147
0.07,0.3,0.2,0.1,0.07,0.3,0.2,0.1,1,4.23E+147
0.07,0.3,0.2,0.15,0.07,0.3,0.2,0.15,1,4.23E+147
0.07,0.3,0.4,0,0.068461538,0.5,0.4,0,0.043535681,9.71E+148
0.07,0.3,0.4,0.05,0.07,0.3,0.4,0.05,1,4.23E+147
0.07,0.3,0.4,0.1,0.07,0.3,0.4,0.1,1,4.23E+147
0.07,0.3,0.4,0.15,0.07,0.3,0.4,0.15,1,4.23E+147
0.07,0.3,0.6,0,0.068461538,0.3,0.6,0.05,1,4.23E+147
0.07,0.3,0.6,0.05,0.07,0.3,0.6,0.05,1,4.23E+147
0.07,0.3,0.6,0.1,0.07,0.3,0.6,0.1,0.047206339,8.95E+148
0.07,0.3,0.6,0.15,0.07,0.3,0.6,0.15,1,4.23E+147
0.07,0.5,0.05,0,0.062307692,0.7,0.05,0,0.149587731,2.83E+148
0.07,0.5,0.05,0.05,0.068461538,0.5,0.05,0.05,0.049166239,8.60E+148
0.07,0.5,0.05,0.1,0.07,0.5,0.05,0.1,1,4.23E+147
0.07,0.5,0.05,0.15,0.07,0.5,0.05,0.15,1,4.23E+147
0.07,0.5,0.2,0,0.07,0.3,0.2,0,0.038876219,1.09E+149
0.07,0.5,0.2,0.05,0.07,0.5,0.2,0.05,1,4.23E+147
0.07,0.5,0.2,0.1,0.07,0.5,0.2,0.1,1,4.23E+147
0.07,0.5,0.2,0.15,0.07,0.5,0.2,0.15,1,4.23E+147
0.07,0.5,0.4,0,0.066923077,0.5,0.2,0,1,4.23E+147
0.07,0.5,0.4,0.05,0.07,0.5,0.4,0.05,1,4.23E+147
0.07,0.5,0.4,0.1,0.07,0.5,0.4,0.1,1,4.23E+147
0.07,0.5,0.4,0.15,0.07,0.5,0.4,0.15,1,4.23E+147
0.07,0.5,0.6,0,0.068461538,0.3,0.6,0,0.038081289,1.11E+149
0.07,0.5,0.6,0.05,0.068461538,0.5,0.6,0.05,1,4.23E+147
0.07,0.5,0.6,0.1,0.07,0.5,0.6,0.1,1,4.23E+147
0.07,0.5,0.6,0.15,0.068461538,0.5,0.6,0.15,1,4.23E+147
0.07,0.7,0.05,0,0.066923077,0.7,0.05,0,0.038852453,1.09E+149
0.07,0.7,0.05,0.05,0.07,0.7,0.05,0.05,1,4.23E+147
0.07,0.7,0.05,0.1,0.07,0.7,0.05,0.1,0.061903871,6.83E+148
0.07,0.7,0.05,0.15,0.07,0.7,0.05,0.15,1,4.23E+147
0.07,0.7,0.2,0,0.07,0.7,0.2,0.05,1,4.23E+147
0.07,0.7,0.2,0.05,0.07,0.7,0.2,0.05,1,4.23E+147
0.07,0.7,0.2,0.1,0.07,0.7,0.2,0.1,0.983445331,4.30E+147
0.07,0.7,0.2,0.15,0.07,0.7,0.2,0.15,1,4.23E+147
0.07,0.7,0.4,0,0.066923077,0.7,0.4,0,0.160739404,2.63E+148
0.07,0.7,0.4,0.05,0.07,0.7,0.4,0.05,1,4.23E+147
0.07,0.7,0.4,0.1,0.07,0.7,0.4,0.1,1,4.23E+147
0.07,0.7,0.4,0.15,0.07,0.7,0.4,0.15,1,4.23E+147
0.07,0.7,0.6,0,0.068461538,0.7,0.6,0.05,1,4.23E+147
0.07,0.7,0.6,0.05,0.068461538,0.7,0.6,0.05,1,4.23E+147
0.07,0.7,0.6,0.1,0.07,0.7,0.6,0.1,1,4.23E+147
0.07,0.7,0.6,0.15,0.07,0.7,0.6,0.15,0.969255652,4.36E+147
