Q,gamma,outer_iter,n_trials_alloc,best_trial_idx,best_params_json,best_norm,best_vec_json,vectors_replaced,init_shortest_norm,opt_shortest_norm,efficiency,abs_efficiency,elapsed_s
4,0.6,459,300,106,"{""dt"":0.040716066901384886,""pump"":0.8062654260616375,""beta"":0.3154905624373681,""noise"":0.0076004305121159825}",4.621461989805941e+140,"[-220238142050965287478510460409033378630610844896929803359363515473418217383536400724490189030175243922417371780086942880757052496464486847901078,0,0,106892688271153291813014,0,0,0,0,0,206853310553922011333752,0,0,0,0,0,0,147018897088943979448308,0,0,0,0,0,-71430801929095267393345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-228039554398148254016043,110594187319460791594231,0,0,0,-159662704188821902742997,213693447056959339158770,0,0,0,0,0,0]",1,6.181522995279002e+142,3.34234327580482e+141,0.13827011795169708,8.085052937802961e+141,3964.219924926758
4,0.6,460,300,48,"{""dt"":0.052345994814137715,""pump"":0.8086766329948166,""beta"":0.1376347825679226,""noise"":0.01860853463151653}",7.374892433243014e+141,"[1912464370264333742694469294402860561607584185554517510788194153576311438661189754537188300562845851630077461578785739436976391008498178466408205,0,0,-275444061846809415400191,0,0,0,0,0,-533025382624845330743251,0,0,0,0,0,0,-378842396402152806112205,0,0,0,0,0,184064883600795905116215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587618686938928423876252,-284982187880999238084098,0,0,0,411423311346429207434787,-550651237232373459370077,0,0,0,0,0,0]",0,6.181522995279002e+142,1.1486322300728281e+142,0.642058636364001,3.231410981677249e+142,3973.3259336948395
4,0.6,461,300,173,"{""dt"":0.08291128378720342,""pump"":0.7873678662096125,""beta"":0.2865129919342276,""noise"":0.003944480653011687}",1.1663588246946121e+142,"[-703687721639480516135343158151449034767479556881634132696856936892692502470726629283976941925096611573901874212961114221030943908819313304978430,0,0,-110318785611183626878382,0,0,0,0,0,-213483320412796854347602,0,0,0,0,0,0,-151731109499456165721264,0,0,0,0,0,73720283880156183147649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235348620372599464237101,-114138924168512236705857,0,0,0,164780172698354823697511,-220542695236721921996806,0,0,0,0,0,0]",0,6.181522995279002e+142,1.1486322300728281e+142,1.0154327853229925,5.110562287939672e+142,3982.3951489925385
4,0.6,462,300,94,"{""dt"":0.07046779859135066,""pump"":0.7862245216102821,""beta"":0.18433761569339374,""noise"":0.01095271273560316}",1.1158289556092922e+142,"[-123909787991488291352888020674579629533962843057905580881603211752488094166919970880049491081082059357962060841941998012095836576091434150236753,0,0,55205065891367011473775,0,0,0,0,0,106830044447233464120621,0,0,0,0,0,0,75928372954702327824394,0,0,0,0,0,-36890662879213104583794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-117771746881100911719246,57116716746559646989973,0,0,0,-82458306996714199263828,110362654512255075152118,0,0,0,0,0,0]",1,6.181522995279002e+142,1.1486322300728281e+142,0.9714414469621351,4.889158687354253e+142,3991.4114599227905
4,0.6,463,300,100,"{""dt"":0.09755185931710682,""pump"":0.816028805480974,""beta"":0.27172500244188913,""noise"":0.00580723374005247}",3.27440101405535e+141,"[808329925179327207369397133116780786838265870951499048636567443527418903431006207894127368978576602022677489768188483711626569347224309945857761,0,0,-72372439122957876635099,0,0,0,0,0,-140051474688503196239199,0,0,0,0,0,0,-99540168293277789566610,0,0,0,0,0,48362721978618323063258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154395768649893664377856,-74878564837806755725063,0,0,0,108100745954563270133098,-144682636753853486553038,0,0,0,0,0,0]",0,6.181522995279002e+142,1.7137958373178684e+142,0.19106132380271537,8.536098651893975e+141,4000.4527599811554
4,0.6,464,300,59,"{""dt"":0.07925171284944779,""pump"":0.829919785396999,""beta"":0.17707840846369288,""noise"":0.017001199586156285}",1.4914409511069567e+142,"[-488095230764923522056267298670830908585913459759482190660828031799606083908606557968906064872277845086144160052928032591416056506254594081698904,0,0,22403704719202401179168,0,0,0,0,0,43354513433056995673788,0,0,0,0,0,0,30813781667501909330189,0,0,0,0,0,-14971226001670583977665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47794951398005468705598,23179504194472668634799,0,0,0,-33463805028160152232141,44788141875352784249077,0,0,0,0,0,0]",0,6.181522995279002e+142,1.7137958373178684e+142,0.8702559071686728,3.8880659508335827e+142,4009.522426843643
4,0.6,465,300,23,"{""dt"":0.07597400353886641,""pump"":0.8088498258072048,""beta"":0.22918168562611424,""noise"":0.014005610532954115}",8.304096179807351e+140,"[-1303205678079485566785658719907759136430529013431842256562864853338934649862952930142654354958527037569987993764548872850099285916585755463857355,0,0,-11903006525608474732687,0,0,0,0,0,-23034094707777896534095,0,0,0,0,0,0,-16371249704588107164946,0,0,0,0,0,7954157717523808273973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25393283187349543971551,-12315185954485385546552,0,0,0,17779197441403909163039,-23795776265218053085320,0,0,0,0,0,0]",0,6.181522995279002e+142,1.7137958373178684e+142,0.04845440745616153,2.164810721148073e+141,4018.56515789032
4,0.6,466,300,34,"{""dt"":0.0649516907840349,""pump"":0.8013116387588455,""beta"":0.19521597813309421,""noise"":0.016104228807438458}",1.8247235116009694e+142,"[-1350364197582284012359523427570793799227622665203571643361173723023422475824239177439875446599730137441319312021040611382167020337774608768998167,0,0,-125732858691667232134539,0,0,0,0,0,-243311853095703998853051,0,0,0,0,0,0,-172931437234117211811482,0,0,0,0,0,84020704038069724581628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268232238638875889586962,-130086758515912701622343,0,0,0,187803754856857378285420,-251357585036239791051720,0,0,0,0,0,0]",0,6.181522995279002e+142,1.7137958373178684e+142,1.06472630628903,4.756906634403143e+142,4027.5732328891754
4,0.6,467,300,213,"{""dt"":0.06790563926018858,""pump"":0.8167947640069044,""beta"":0.30896579723207646,""noise"":0.014033141786472084}",1.8208869433910733e+142,"[-795240732825071593604469691145599680433052680009359592224918780285034691838416480629118185467487502788179011540376142551847250671486379480317568,0,0,595045602113002358872012,0,0,0,0,0,1151502078568347987081866,0,0,0,0,0,0,818418448965545148026095,0,0,0,0,0,-397637904248364054784765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1269440746111693535860006,615650947210279659642811,0,0,0,-888803448446521578587511,1189579455142530420986765,0,0,0,0,0,0]",0,6.181522995279002e+142,1.7137958373178684e+142,1.0624876684499391,4.7469050113325977e+142,4036.676659822464
4,0.6,468,300,167,"{""dt"":0.04258433803091947,""pump"":0.7638596862280581,""beta"":0.15023191405951883,""noise"":0.0014811345596610183}",1.5621879322249012e+142,"[-85195657339901684834958650134308997246148821093028035209300891575687304765831049842078167126457722187386739698224431073280520859541422949303066,0,0,139664071077519365278506,0,0,0,0,0,270270828950112936422704,0,0,0,0,0,0,192092256493838753043015,0,0,0,0,0,-93330205826450741196434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-297952395519143849273171,144500383406093130939232,0,0,0,-208612428285761418896286,279208028735459880347143,0,0,0,0,0,0]",1,6.181522995279002e+142,1.7137958373178684e+142,0.9115367759731304,4.0724976094954887e+142,4046.5093879699707
4,0.6,469,300,244,"{""dt"":0.021441809209828903,""pump"":0.7614458366317015,""beta"":0.22793846807645576,""noise"":0.016306155933838606}",9.14695984734534e+141,"[-1266250569312195323654934556349395756349638422595975973811191377223198983383631735056255297872253323015173076894879702251002587923292046187344592,0,0,-234347742497269185282512,0,0,0,0,0,-453497869124385226179408,0,0,0,0,0,0,-322319021011002562059533,0,0,0,0,0,156602359312127524349661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499945839487567554555846,-242462777861300841718887,0,0,0,350038855722581200206773,-468493942039764375862925,0,0,0,0,0,0]",0,6.181522995279002e+142,1.9578509293155823e+141,4.67193886438683,2.796500153801032e+143,4055.5778470039368
4,0.6,470,300,55,"{""dt"":0.05724478875642974,""pump"":0.8299051343422577,""beta"":0.12671210078545903,""noise"":0.0070705595476819455}",4.0638358880626035e+141,"[244211160073871712549885807995361933909394333912625281925019482296915137235128049235095424736084034506803122572825245310937085220050048941918097,0,0,-445946347939960005766135,0,0,0,0,0,-862972761680501280823113,0,0,0,0,0,0,-613349156947591890228732,0,0,0,0,0,298002658235114973515037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951359799388184225371275,-461388657504738905548716,0,0,0,666097943524520320432317,-891509174622056778628704,0,0,0,0,0,0]",1,6.181522995279002e+142,1.9578509293155823e+141,2.075661546654741,1.2424365992256398e+143,4064.6457028388977
4,0.6,471,300,104,"{""dt"":0.031401387752397675,""pump"":0.7564617810208809,""beta"":0.1437008569385224,""noise"":0.01010380498885018}",3.399435910346044e+141,"[689099756129115669168757924775895600523774153323624422387960581908864999564145765863737842976125955615193703878846900290127927753049779780194923,0,0,693296590651300072766155,0,0,0,0,0,1341632409952856274076049,0,0,0,0,0,0,953551657847075402015207,0,0,0,0,0,-463293909485875802308370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1479044527315096239996699,717304188473804950092979,0,0,0,-1035558280538146224424402,1385996934725016045887327,0,0,0,0,0,0]",0,6.181522995279002e+142,6.30530008913352e+141,0.5391394322697808,2.9927592072027114e+142,4073.6147389411926
4,0.6,472,300,43,"{""dt"":0.055671287208258494,""pump"":0.7927961883636238,""beta"":0.3658359656792663,""noise"":0.0035714386518226364}",1.0013953568191764e+141,"[1686861150832856451131554086312803610349514587333636991891502047172294222124927745097835519971882905190423765236910287643218469897109189358782356,0,0,-1291857076808364030242716,0,0,0,0,0,-2499936313904273805340876,0,0,0,0,0,0,-1776804435367194103778105,0,0,0,0,0,863280627200357275949811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755983752543800405798192,-1336591733756120825180713,0,0,0,1929611815780738243756559,-2582603135090187394506833,0,0,0,0,0,0]",0,6.181522995279002e+142,6.30530008913352e+141,0.15881803287126164,8.815977865767626e+141,4082.6680278778076
4,0.6,473,300,134,"{""dt"":0.03334335137086153,""pump"":0.7631506247269433,""beta"":0.1368961659968804,""noise"":0.003777171146611219}",6.344353786271728e+140,"[808269218408134583687329858793639425642470820092852284770807446465790371016680072955863626489120296473828270362064544082098269727758204855730767,0,0,-53212592921102808354589,0,0,0,0,0,-102974311776922945932029,0,0,0,0,0,0,-73187949979164166526113,0,0,0,0,0,35559197232359408104724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113521103961039128745333,-55055248065259213868349,0,0,0,79482204255959398706462,-106379422126170649473693,0,0,0,0,0,0]",0,6.181522995279002e+142,6.30530008913352e+141,0.1006193788810387,5.585374664611138e+141,4091.663783788681
4,0.6,474,300,208,"{""dt"":0.05450830105283995,""pump"":0.7913668239775354,""beta"":0.14529140996899484,""noise"":0.010265257213933208}",1.0806244750330803e+142,"[785152260307096881946741120101869428162779688296257802272096906271856276962359848378508621359567209255875561795154577467223672645284719921460819,0,0,-1490625962064991716964941,0,0,0,0,0,-2884583782466402528384135,0,0,0,0,0,0,-2050188730958380052601898,0,0,0,0,0,996107494058855126940529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180027424343602610508049,-1542243623380676325845384,0,0,0,2226507499126100670233821,-2979969961079867609914608,0,0,0,0,0,0]",0,6.181522995279002e+142,6.30530008913352e+141,1.7138351224478843,9.51348674449532e+142,4100.674312829971
4,0.6,475,300,113,"{""dt"":0.07002802978804407,""pump"":0.8028844369315705,""beta"":0.39419838605923724,""noise"":0.016675863972636665}",3.4204877326192725e+140,"[312421485846313725129535394773083236549091711103150585975202463855551095837305216312433335100423748198732986267442058739878274392675718671218406,0,0,-573075153603160295817162,0,0,0,0,0,-1108985980575475679032870,0,0,0,0,0,0,-788200562584983341322766,0,0,0,0,0,382956200740726408359280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222570081992083887970166,-592919702091599043275540,0,0,0,855986786444468544288296,-1145657453061422044256476,0,0,0,0,0,0]",0,6.181522995279002e+142,6.30530008913352e+141,0.054247818252363605,3.0112925864450885e+141,4109.6537318229675
4,0.6,476,300,69,"{""dt"":0.057790756554757225,""pump"":0.7841515296255556,""beta"":0.21553764126281366,""noise"":0.006074513539411894}",6.235978099474228e+141,"[-24120333636138863131890045539655110340165757862900422920406908843383652525245010370878622706817433474314517077030194028432482955428730744953124,0,0,-794101730490762287507648,0,0,0,0,0,-1536705405437699531623182,0,0,0,0,0,0,-1092197815218872815826586,0,0,0,0,0,530656720671870398796107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694097208107893044848439,-821600026649044489772783,0,0,0,1186128179033282506981115,-1587520520308298059412784,0,0,0,0,0,0]",1,6.181522995279002e+142,6.30530008913352e+141,0.9890057588569399,5.489964030890111e+142,4118.647235155106
4,0.6,477,300,277,"{""dt"":0.06753257105906271,""pump"":0.764216862753105,""beta"":0.3511939101177001,""noise"":0.013031644009198096}",3.116825690975413e+141,"[1305264506712996528971045845931218886875508495725688536126311384684466435711334619097865431091197545789876638623082572325661339003593883062556375,0,0,667626327414317531487719,0,0,0,0,0,1291956618093317852966797,0,0,0,0,0,0,918245091508319738606969,0,0,0,0,0,-446139812991324261682315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1424280862137788673189318,690745010785633936090014,0,0,0,-997215305802716197296481,1334678485094190069874119,0,0,0,0,0,0]",0,2.4120333636138864e+142,1.1911970322622603e+142,0.2616549241275473,3.1943783765196293e+141,4127.638414859772
4,0.6,478,300,118,"{""dt"":0.06078968514999382,""pump"":0.7616194256398373,""beta"":0.36268539290163393,""noise"":0.011035169593842794}",5.109825175368813e+141,"[-77325521834549052848799141389222768931279362967765229413511951039320142257950059046406691046190194009704234876481694515934143473087114747955717,0,0,-2620865422240949641979849,0,0,0,0,0,-5071765879164865052564381,0,0,0,0,0,0,-3604706271564742166987439,0,0,0,0,0,1751387507283801311328378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5591224177169073599265089,-2711621216882251647340269,0,0,0,3914715472102518001740952,-5239476856718390569262617,0,0,0,0,0,0]",1,2.4120333636138864e+142,1.1911970322622603e+142,0.4289655730307265,5.236967564549802e+141,4136.627713918686
4,0.6,479,300,16,"{""dt"":0.07359681642738417,""pump"":0.7454313495988033,""beta"":0.10347666090699653,""noise"":0.019825307927145548}",1.4790168710240808e+141,"[758000565561982228997371078794539822032002442500476134928426284216344641046351069904832894945306671033982205947243349544093887535299108335555408,0,0,-12270580638661920067700588,0,0,0,0,0,-23745405495672437012113906,0,0,0,0,0,0,-16876806648888234362957209,0,0,0,0,0,8199788304768691342921505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26177447553227624903641496,-12695488490516909680262741,0,0,0,18328232907425148724168055,-24530608374304732951894641,0,0,0,0,0,0]",0,2.4120333636138864e+142,5.130709575875449e+140,2.882675094256758,6.805206816703696e+142,4145.593076944351
4,0.6,480,300,264,"{""dt"":0.09049676506966715,""pump"":0.8030686954493976,""beta"":0.36877151201370556,""noise"":0.0020639353385056964}",4.462030208078588e+140,"[37956561441185488912077966853207715956565985747612488285226187930997825956343408210868762855911775500534871747772472585143525774403778339604643,0,0,7608244709375729334990895,0,0,0,0,0,14723089400119431478118099,0,0,0,0,0,0,10464286791201676519753489,0,0,0,0,0,-5084192657612468731201836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16231051546512912822934445,7871704362265616757953461,0,0,0,-11364228405846683355944418,15209946202012171511144571,0,0,0,0,0,0]",1,2.4120333636138864e+142,5.130709575875449e+140,0.869671171617083,2.053055579232796e+142,4154.5262677669525
4,0.6,481,300,265,"{""dt"":0.08506979477602887,""pump"":0.8011478935576186,""beta"":0.32708940926342295,""noise"":0.017037156394999642}",2.1049238184394455e+140,"[-192722105329571400100790261933108739896361838090435648978162651456811105246590195722765341111018179132263864308841846701024191287399126913007941,0,0,-942359561255475454002661,0,0,0,0,0,-1823606442397632553154639,0,0,0,0,0,0,-1296109823753671984301636,0,0,0,0,0,629729687349159044181356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010383103893472190266402,-974991755978208310581335,0,0,0,1407576872669044017055538,-1883908677629134480503582,0,0,0,0,0,0]",0,2.4120333636138864e+142,3.2564595239021557e+140,0.6463841491010317,1.5380508951584669e+142,4163.471843719482
4,0.6,482,300,101,"{""dt"":0.05884856042394687,""pump"":0.7409236848204149,""beta"":0.22295120089553533,""noise"":0.003137243791738701}",4.352865213330885e+141,"[1220466193868892576660459538328794139183958622360201339969071132754952055889835962196420632664254140057127281082161683997449089620048173673604505,0,0,-19744065861111987320734795,0,0,0,0,0,-38207715169414881854766531,0,0,0,0,0,0,-27155746888698498748193227,0,0,0,0,0,13193928234039460318325572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42121009900559548918237103,-20427766890341842172418967,0,0,0,29491174729075798526716394,-39471151497861358741907395,0,0,0,0,0,0]",0,2.4120333636138864e+142,3.2564595239021557e+140,13.366864170677381,3.180603582523582e+143,4172.425980806351
4,0.6,483,300,295,"{""dt"":0.06782340365508904,""pump"":0.7703367903260812,""beta"":0.2958847921920796,""noise"":0.002209124607981548}",2.6221714303990425e+141,"[388339862292360025404088786000200424160369001088224414930870734688666017434195569208920087950777892433093626477621794097351757852931621219310223,0,0,-5796560658667367046420513,0,0,0,0,0,-11217210283161942889348795,0,0,0,0,0,0,-7972518688862589419877278,0,0,0,0,0,3873538807699441236055677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12366094735021872568610653,-5997284993577636936413866,0,0,0,8658165162889194082025801,-11588136178963178467340894,0,0,0,0,0,0]",0,2.4120333636138864e+142,3.2564595239021557e+140,8.052215638341307,1.9159995627652816e+143,4181.369010925293
4,0.6,484,300,110,"{""dt"":0.06513548649964862,""pump"":0.7372525642711124,""beta"":0.359911061570818,""noise"":0.0062186507213075545}",1.9286565560665746e+141,"[187318627323169800435630680541717469492924281749603084713613995486898960585834239144621825961638925147940490805415928848657209396866118485488801,0,0,-6665086661060225347823383,0,0,0,0,0,-12897937766033345802432545,0,0,0,0,0,0,-9167078738088939828759955,0,0,0,0,0,4453929383042958587879843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14218964989950272136391392,-6895886469063168064174936,0,0,0,9955458854747066769725001,-13324441236944793593821003,0,0,0,0,0,0]",0,2.4120333636138864e+142,3.2564595239021557e+140,5.922556512403695,1.4092538250199754e+143,4190.29767870903
4,0.6,485,300,138,"{""dt"":0.037553952884948984,""pump"":0.7835377198796365,""beta"":0.2895498200080343,""noise"":0.0032698898490730014}",1.1152839658947262e+141,"[231954467111511035458709177520409679109269716316545498258984444606053183585951039599671863601590839639550622033103997941366855244545211857554975,0,0,8581082212094635473628731,0,0,0,0,0,16605675209515897912296415,0,0,0,0,0,0,11802315603170635686291286,0,0,0,0,0,-5734289161770803223999669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18306454777631103344547007,8878229455296035664420960,0,0,0,-12817329351592939184634171,17154784551041141051799828,0,0,0,0,0,0]",0,2.4120333636138864e+142,3.2564595239021557e+140,3.424835953613518,8.149290188430713e+142,4199.254653930664
4,0.6,486,300,293,"{""dt"":0.049575856811090495,""pump"":0.7943125388461101,""beta"":0.31279296932304534,""noise"":0.018809150018579024}",1.970066096928999e+141,"[147003814647511529090966181358920396644112865527314626934825751375718892396584825242753607001234769932933592424868172492213185829202551704487740,0,0,16119916818390330291784208,0,0,0,0,0,31194445697472357858038458,0,0,0,0,0,0,22171136586883505075359583,0,0,0,0,0,-10772098671909351166600928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34389430256156787557037569,16678120169078339301437082,0,0,0,-24077881772349248081196724,32225970240755890074480437,0,0,0,0,0,0]",0,2.4120333636138864e+142,3.2564595239021557e+140,6.049717745511251,1.4395114432927222e+143,4208.19450378418
4,0.6,487,300,136,"{""dt"":0.0730313154490529,""pump"":0.8120769924034297,""beta"":0.1320700759205804,""noise"":0.017242136836105138}",2.112142220154864e+141,"[-313369422717531411692869883825066555359829329821498669759309429253234443701837899313118578333734613948630283770839335805523363637432290280266411,0,0,3848819176120552822348797,0,0,0,0,0,7448039722625992421725195,0,0,0,0,0,0,5293618857545924928932855,0,0,0,0,0,-2571964880621340826825192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8210879753093077648431753,3982096772056170226695651,0,0,0,-5748876630680630231182228,7694328303856120101931731,0,0,0,0,0,0]",0,2.4120333636138864e+142,3.2564595239021557e+140,6.486007901071415,1.5433253232032042e+143,4217.136378765106
4,0.6,488,300,81,"{""dt"":0.03474336435484721,""pump"":0.7460518662158104,""beta"":0.22305819532255464,""noise"":0.007640276987340851}",5.410383053281489e+141,"[17388044556023392394698843379485800192017684658574943063602966996696836599155617856061451512158159309077155284009603054544760553066851296406029,0,0,-6492283991620375713864419,0,0,0,0,0,-12563538801770090470894017,0,0,0,0,0,0,-8929408058410116982707350,0,0,0,0,0,4338454382344698507382320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13850316353882252180143368,-6717099958014972397317627,0,0,0,9697348202467716448893494,-12978984511245861253507358,0,0,0,0,0,0]",1,2.4120333636138864e+142,3.2564595239021557e+140,16.614310767782328,3.953323358001227e+143,4226.030257940292
4,0.6,489,300,20,"{""dt"":0.040580479487340546,""pump"":0.7419152981684808,""beta"":0.21403629181858927,""noise"":0.011951711976921464}",2.376012997602107e+141,"[-496830498869663519699539491400552000590465638333398321211519674302470451558171892882993419494214952367205185154795506412306239383723673186557800,0,0,6139758312337083224004244,0,0,0,0,0,11881348981352964285502858,0,0,0,0,0,0,8444548547412927558495344,0,0,0,0,0,-4102879878797647797190413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13098255571068312394811587,6352366956716248738385951,0,0,0,-9170790173468189997782781,12274236330601575100000428,0,0,0,0,0,0]",0,1.7388044556023392e+142,1.7294173345479313e+141,1.373880641842413,2.1513084817411787e+142,4234.948965787888
4,0.6,490,300,47,"{""dt"":0.02514333497400941,""pump"":0.7979161609589982,""beta"":0.28965990915366746,""noise"":0.01688219131304989}",1.2777662788265031e+141,"[-584275558555564245708648275468047002082628448011131843169505180396223607466220693040072833784049215998616681560808787433050914855633296312593926,0,0,-15440668720787688553906682,0,0,0,0,0,-29879999218956013545959592,0,0,0,0,0,0,-21236907054676682716834430,0,0,0,0,0,10318192636746407735876549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32940356086454739711156421,-15975350947365425764277763,0,0,0,23063307344176967935806329,-30868058210172878376620544,0,0,0,0,0,0]",0,1.7388044556023392e+142,1.7294173345479313e+141,0.7388420673836431,1.1569252508704721e+142,4243.875426054001
4,0.6,491,300,171,"{""dt"":0.02917991543496634,""pump"":0.7637938078276606,""beta"":0.33977554217582606,""noise"":0.011593264507479998}",2.2127853381879437e+141,"[1141590052237537798588750624521277681295522636648670564810441368766167767452266598744538378528220794952679069116641615133467595760139799211713077,0,0,2328575103527644049490769,0,0,0,0,0,4506140474398273148899201,0,0,0,0,0,0,3202693739339759236774927,0,0,0,0,0,-1556065149875449177266751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4967666522163384818305518,2409209416943128328699654,0,0,0,-3478129364585846511106571,4655147593792502497493653,0,0,0,0,0,0]",0,1.7388044556023392e+142,1.7294173345479313e+141,1.2794976053402196,2.0035176032793028e+142,4252.7270658016205
4,0.6,492,300,278,"{""dt"":0.0647392687308439,""pump"":0.7333574653500963,""beta"":0.36786283005010545,""noise"":0.0003347426497383039}",2.3665511784885794e+140,"[-417245553489514234598518066469024684235723709854525617356263703657079162051212241377306158401249763565501666014872629948161256524376421406674057,0,0,-43314468114655638585459077,0,0,0,0,0,-83819962518402818047487085,0,0,0,0,0,0,-59574190089019873982899934,0,0,0,0,0,28944797278346405446764710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92404935899658368800619224,-44814369231209417486442771,0,0,0,64697644165693782654232178,-86591685067759208435514024,0,0,0,0,0,0]",0,1.7388044556023392e+142,1.7294173345479313e+141,0.13684095395673795,2.142741486639647e+141,4261.6256420612335
4,0.6,493,300,171,"{""dt"":0.08491230695236575,""pump"":0.8220557156893155,""beta"":0.16346795737213504,""noise"":0.005198176608095869}",3.564904257384874e+141,"[-888190242786571128732897286450572549584236402893892573286973559668119718716307126011975970059678637568950152816893758561869497493558145104967288,0,0,-19431323059116824005291476,0,0,0,0,0,-37602511156021840938579434,0,0,0,0,0,0,-26725604260938219433042679,0,0,0,0,0,12984938550040166038832936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41453819933115554378345685,-20104194374899865519583874,0,0,0,29024039302980646810170952,-38845934857879116142632389,0,0,0,0,0,0]",0,1.7388044556023392e+142,1.7294173345479313e+141,2.061332557601973,3.227763809897989e+142,4270.6255049705505
4,0.6,494,300,242,"{""dt"":0.05611494741930628,""pump"":0.7783904949680359,""beta"":0.37037039473774624,""noise"":0.012271818577224319}",7.214695094609188e+140,"[435633615282176052951544262920795007408650248808404744890221944306466994810596442385498264135209358547491016153355182569991933271145648246737576,0,0,-16678789323338205191849080,0,0,0,0,0,-32275947432486679041913432,0,0,0,0,0,0,-22939803000080300984828017,0,0,0,0,0,11145563984175834761938375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35581701112606182697980564,-17256345410666228355057221,0,0,0,24912654448383901867071323,-33343234611017383981205341,0,0,0,0,0,0]",0,1.7388044556023392e+142,1.7294173345479313e+141,0.41717490338993884,6.532386298338092e+141,4279.537319898605
4,0.6,495,300,92,"{""dt"":0.09904601574468905,""pump"":0.7652924043920069,""beta"":0.31191895270865266,""noise"":0.011229174798023827}",2.7329055074275133e+141,"[739894149030657024501610184320298260243109474111624291405109140533146308886191216682021806309375024466265790368044326304894278510190114735130244,0,0,-37463798584269927061058300,0,0,0,0,0,-72498043490183608885235140,0,0,0,0,0,0,-51527250719277885269572364,0,0,0,0,0,25035100337098919955834861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79923407983990049172588553,-38761101674270527766603759,0,0,0,55958658051262154891834271,-74895377679897732400276542,0,0,0,0,0,0]",0,1.7388044556023392e+142,1.7294173345479313e+141,1.5802463944550973,2.4744489208853035e+142,4288.472466945648
4,0.6,496,300,159,"{""dt"":0.06639934888818452,""pump"":0.7888687052730728,""beta"":0.22545956648031557,""noise"":0.001128504453986846}",1.9764927593061873e+141,"[-126070525658961017040370848745266976921207042429960343202764902992204536141858328104510729123043619382082917025056568958991612470368984956321103,0,0,8810363309551301362286841,0,0,0,0,0,17049368364063998289281423,0,0,0,0,0,0,12117666022524830880654844,0,0,0,0,0,-5887505746778329257069919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18795591688138665792677425,9115450139438940618088648,0,0,0,-13159800297282453142226223,17613149560421335547379032,0,0,0,0,0,0]",0,1.7388044556023392e+142,1.7294173345479313e+141,1.142866282083868,1.7895717075144908e+142,4297.384006977081
4,0.6,497,300,69,"{""dt"":0.052761328051659465,""pump"":0.7883166176128562,""beta"":0.17258552088257967,""noise"":0.0018941660199286025}",1.0115926000817224e+141,"[-96999755019481483439894541847744763370208490886159914014752668275567198454578522409543903982835857561081816413495969368261804390783496412451745,0,0,-41429724376300679159639309,0,0,0,0,0,-80172701998255126767148221,0,0,0,0,0,0,-56981936585162868669599973,0,0,0,0,0,27685321454149027739312487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88384117177631344471704660,-42864360250992333909727058,0,0,0,61882453652333454982748807,-82823818501945749118551479,0,0,0,0,0,0]",0,1.7388044556023392e+142,1.7294173345479313e+141,0.5849326127785993,9.15924173318374e+141,4306.299003839493
